ID, RE, T, X00, Y00, U00, V00, P00, X01, Y01, U01, V01, P01, X02, Y02, U02, V02, P02
53, 1.484818e+03, 2.650000e+01, 9.375000e-01, 3.906250e-02, 1.288011e-02, 7.683401e-03, 2.712956e-02, 5.000000e-01, 5.000000e-01, -3.936887e-02, 2.852813e-02, -4.507965e-02, 3.906250e-02, 9.375000e-01, -5.144947e-02, 8.333094e-02, 8.872511e-03
54, 1.484818e+03, 2.700000e+01, 9.375000e-01, 3.906250e-02, 1.293378e-02, 7.717663e-03, 2.720470e-02, 5.000000e-01, 5.000000e-01, -3.909444e-02, 2.827693e-02, -4.514816e-02, 3.906250e-02, 9.375000e-01, -5.152009e-02, 8.317085e-02, 8.984914e-03
55, 1.484818e+03, 2.750000e+01, 9.375000e-01, 3.906250e-02, 1.298119e-02, 7.748043e-03, 2.727499e-02, 5.000000e-01, 5.000000e-01, -3.885518e-02, 2.801093e-02, -4.521755e-02, 3.906250e-02, 9.375000e-01, -5.158528e-02, 8.302520e-02, 9.087979e-03
56, 1.484818e+03, 2.800000e+01, 9.375000e-01, 3.906250e-02, 1.302339e-02, 7.775135e-03, 2.734074e-02, 5.000000e-01, 5.000000e-01, -3.866040e-02, 2.773824e-02, -4.528578e-02, 3.906250e-02, 9.375000e-01, -5.164586e-02, 8.289180e-02, 9.182874e-03
57, 1.484818e+03, 2.850000e+01, 9.375000e-01, 3.906250e-02, 1.306138e-02, 7.799526e-03, 2.740228e-02, 5.000000e-01, 5.000000e-01, -3.851431e-02, 2.747011e-02, -4.535138e-02, 3.906250e-02, 9.375000e-01, -5.170242e-02, 8.276889e-02, 9.270842e-03
58, 1.484818e+03, 2.900000e+01, 9.375000e-01, 3.906250e-02, 1.309608e-02, 7.821748e-03, 2.745959e-02, 5.000000e-01, 5.000000e-01, -3.841570e-02, 2.721881e-02, -4.541310e-02, 3.906250e-02, 9.375000e-01, -5.175531e-02, 8.265519e-02, 9.352473e-03
59, 1.484818e+03, 2.950000e+01, 9.375000e-01, 3.906250e-02, 1.312821e-02, 7.842252e-03, 2.751284e-02, 5.000000e-01, 5.000000e-01, -3.835844e-02, 2.699552e-02, -4.547057e-02, 3.906250e-02, 9.375000e-01, -5.180471e-02, 8.254977e-02, 9.428534e-03
60, 1.484818e+03, 3.000000e+01, 9.375000e-01, 3.906250e-02, 1.315831e-02, 7.861377e-03, 2.756216e-02, 5.000000e-01, 5.000000e-01, -3.833297e-02, 2.680848e-02, -4.552396e-02, 3.906250e-02, 9.375000e-01, -5.185070e-02, 8.245204e-02, 9.499541e-03
61, 1.484818e+03, 3.050000e+01, 9.375000e-01, 3.906250e-02, 1.318673e-02, 7.879351e-03, 2.760760e-02, 5.000000e-01, 5.000000e-01, -3.832767e-02, 2.666208e-02, -4.557385e-02, 3.906250e-02, 9.375000e-01, -5.189332e-02, 8.236162e-02, 9.565736e-03
62, 1.484818e+03, 3.100000e+01, 9.375000e-01, 3.906250e-02, 1.321359e-02, 7.896289e-03, 2.764938e-02, 5.000000e-01, 5.000000e-01, -3.833082e-02, 2.655628e-02, -4.562127e-02, 3.906250e-02, 9.375000e-01, -5.193258e-02, 8.227825e-02, 9.627417e-03
63, 1.484818e+03, 3.150000e+01, 9.375000e-01, 3.906250e-02, 1.323891e-02, 7.912224e-03, 2.768778e-02, 5.000000e-01, 5.000000e-01, -3.833216e-02, 2.648695e-02, -4.566743e-02, 3.906250e-02, 9.375000e-01, -5.196850e-02, 8.220174e-02, 9.684841e-03
64, 1.484818e+03, 3.200000e+01, 9.375000e-01, 3.906250e-02, 1.326258e-02, 7.927124e-03, 2.772306e-02, 5.000000e-01, 5.000000e-01, -3.832415e-02, 2.644675e-02, -4.571335e-02, 3.906250e-02, 9.375000e-01, -5.200120e-02, 8.213189e-02, 9.738124e-03
65, 1.484818e+03, 3.250000e+01, 9.375000e-01, 3.906250e-02, 1.328448e-02, 7.940934e-03, 2.775559e-02, 5.000000e-01, 5.000000e-01, -3.830263e-02, 2.642648e-02, -4.575995e-02, 3.906250e-02, 9.375000e-01, -5.203084e-02, 8.206838e-02, 9.787469e-03
66, 1.484818e+03, 3.300000e+01, 9.375000e-01, 3.906250e-02, 1.330449e-02, 7.953597e-03, 2.778574e-02, 5.000000e-01, 5.000000e-01, -3.826694e-02, 2.641647e-02, -4.580789e-02, 3.906250e-02, 9.375000e-01, -5.205769e-02, 8.201078e-02, 9.833168e-03
67, 1.484818e+03, 3.350000e+01, 9.375000e-01, 3.906250e-02, 1.332254e-02, 7.965079e-03, 2.781378e-02, 5.000000e-01, 5.000000e-01, -3.821946e-02, 2.640794e-02, -4.585722e-02, 3.906250e-02, 9.375000e-01, -5.208203e-02, 8.195861e-02, 9.875355e-03
68, 1.484818e+03, 3.400000e+01, 9.375000e-01, 3.906250e-02, 1.333864e-02, 7.975384e-03, 2.784010e-02, 5.000000e-01, 5.000000e-01, -3.816483e-02, 2.639407e-02, -4.590787e-02, 3.906250e-02, 9.375000e-01, -5.210421e-02, 8.191128e-02, 9.914442e-03
69, 1.484818e+03, 3.450000e+01, 9.375000e-01, 3.906250e-02, 1.335288e-02, 7.984557e-03, 2.786507e-02, 5.000000e-01, 5.000000e-01, -3.810891e-02, 2.637062e-02, -4.595943e-02, 3.906250e-02, 9.375000e-01, -5.212458e-02, 8.186816e-02, 9.950803e-03
70, 1.484818e+03, 3.500000e+01, 9.375000e-01, 3.906250e-02, 1.336542e-02, 7.992687e-03, 2.788876e-02, 5.000000e-01, 5.000000e-01, -3.805769e-02, 2.633609e-02, -4.601108e-02, 3.906250e-02, 9.375000e-01, -5.214345e-02, 8.182864e-02, 9.984603e-03
71, 1.484818e+03, 3.550000e+01, 9.375000e-01, 3.906250e-02, 1.337648e-02, 7.999897e-03, 2.791131e-02, 5.000000e-01, 5.000000e-01, -3.801638e-02, 2.629157e-02, -4.606219e-02, 3.906250e-02, 9.375000e-01, -5.216110e-02, 8.179212e-02, 1.001624e-02
72, 1.484818e+03, 3.600000e+01, 9.375000e-01, 3.906250e-02, 1.338633e-02, 8.006335e-03, 2.793268e-02, 5.000000e-01, 5.000000e-01, -3.798870e-02, 2.624015e-02, -4.611197e-02, 3.906250e-02, 9.375000e-01, -5.217773e-02, 8.175813e-02, 1.004586e-02
73, 1.484818e+03, 3.650000e+01, 9.375000e-01, 3.906250e-02, 1.339524e-02, 8.012157e-03, 2.795298e-02, 5.000000e-01, 5.000000e-01, -3.797644e-02, 2.618620e-02, -4.615985e-02, 3.906250e-02, 9.375000e-01, -5.219349e-02, 8.172626e-02, 1.007374e-02
74, 1.484818e+03, 3.700000e+01, 9.375000e-01, 3.906250e-02, 1.340345e-02, 8.017509e-03, 2.797222e-02, 5.000000e-01, 5.000000e-01, -3.797943e-02, 2.613446e-02, -4.620551e-02, 3.906250e-02, 9.375000e-01, -5.220845e-02, 8.169625e-02, 1.010012e-02
75, 1.484818e+03, 3.750000e+01, 9.375000e-01, 3.906250e-02, 1.341118e-02, 8.022518e-03, 2.799039e-02, 5.000000e-01, 5.000000e-01, -3.799570e-02, 2.608938e-02, -4.624873e-02, 3.906250e-02, 9.375000e-01, -5.222264e-02, 8.166793e-02, 1.012514e-02
76, 1.484818e+03, 3.800000e+01, 9.375000e-01, 3.906250e-02, 1.341858e-02, 8.027281e-03, 2.800747e-02, 5.000000e-01, 5.000000e-01, -3.802196e-02, 2.605436e-02, -4.628962e-02, 3.906250e-02, 9.375000e-01, -5.223604e-02, 8.164120e-02, 1.014890e-02
77, 1.484818e+03, 3.850000e+01, 9.375000e-01, 3.906250e-02, 1.342574e-02, 8.031858e-03, 2.802335e-02, 5.000000e-01, 5.000000e-01, -3.805417e-02, 2.603134e-02, -4.632823e-02, 3.906250e-02, 9.375000e-01, -5.224864e-02, 8.161605e-02, 1.017134e-02
78, 1.484818e+03, 3.900000e+01, 9.375000e-01, 3.906250e-02, 1.343269e-02, 8.036276e-03, 2.803818e-02, 5.000000e-01, 5.000000e-01, -3.808823e-02, 2.602063e-02, -4.636519e-02, 3.906250e-02, 9.375000e-01, -5.226040e-02, 8.159248e-02, 1.019262e-02
79, 1.484818e+03, 3.950000e+01, 9.375000e-01, 3.906250e-02, 1.343940e-02, 8.040530e-03, 2.805196e-02, 5.000000e-01, 5.000000e-01, -3.812051e-02, 2.602105e-02, -4.640088e-02, 3.906250e-02, 9.375000e-01, -5.227129e-02, 8.157051e-02, 1.021270e-02
80, 1.484818e+03, 4.000000e+01, 9.375000e-01, 3.906250e-02, 1.344582e-02, 8.044597e-03, 2.806474e-02, 5.000000e-01, 5.000000e-01, -3.814832e-02, 2.603021e-02, -4.643559e-02, 3.906250e-02, 9.375000e-01, -5.228134e-02, 8.155015e-02, 1.023151e-02
81, 1.484818e+03, 4.050000e+01, 9.375000e-01, 3.906250e-02, 1.345188e-02, 8.048442e-03, 2.807664e-02, 5.000000e-01, 5.000000e-01, -3.817016e-02, 2.604502e-02, -4.646956e-02, 3.906250e-02, 9.375000e-01, -5.229057e-02, 8.153137e-02, 1.024907e-02
82, 1.484818e+03, 4.100000e+01, 9.375000e-01, 3.906250e-02, 1.345751e-02, 8.052029e-03, 2.808786e-02, 5.000000e-01, 5.000000e-01, -3.818579e-02, 2.606220e-02, -4.650324e-02, 3.906250e-02, 9.375000e-01, -5.229903e-02, 8.151410e-02, 1.026559e-02
83, 1.484818e+03, 4.150000e+01, 9.375000e-01, 3.906250e-02, 1.346266e-02, 8.055331e-03, 2.809848e-02, 5.000000e-01, 5.000000e-01, -3.819602e-02, 2.607875e-02, -4.653674e-02, 3.906250e-02, 9.375000e-01, -5.230681e-02, 8.149823e-02, 1.028107e-02
84, 1.484818e+03, 4.200000e+01, 9.375000e-01, 3.906250e-02, 1.346732e-02, 8.058333e-03, 2.810879e-02, 5.000000e-01, 5.000000e-01, -3.820247e-02, 2.609234e-02, -4.656972e-02, 3.906250e-02, 9.375000e-01, -5.231401e-02, 8.148363e-02, 1.029579e-02
85, 1.484818e+03, 4.250000e+01, 9.375000e-01, 3.906250e-02, 1.347148e-02, 8.061037e-03, 2.811877e-02, 5.000000e-01, 5.000000e-01, -3.820722e-02, 2.610155e-02, -4.660141e-02, 3.906250e-02, 9.375000e-01, -5.232071e-02, 8.147013e-02, 1.030954e-02
86, 1.484818e+03, 4.300000e+01, 9.375000e-01, 3.906250e-02, 1.347519e-02, 8.063463e-03, 2.812808e-02, 5.000000e-01, 5.000000e-01, -3.821237e-02, 2.610591e-02, -4.663187e-02, 3.906250e-02, 9.375000e-01, -5.232700e-02, 8.145756e-02, 1.032217e-02
87, 1.484818e+03, 4.350000e+01, 9.375000e-01, 3.906250e-02, 1.347851e-02, 8.065636e-03, 2.813788e-02, 5.000000e-01, 5.000000e-01, -3.821976e-02, 2.610586e-02, -4.666667e-02, 3.906250e-02, 9.375000e-01, -5.233299e-02, 8.144578e-02, 1.033599e-02
88, 1.484818e+03, 4.400000e+01, 9.375000e-01, 3.906250e-02, 1.348149e-02, 8.067615e-03, 2.814592e-02, 5.000000e-01, 5.000000e-01, -3.823071e-02, 2.610255e-02, -4.669378e-02, 3.906250e-02, 9.375000e-01, -5.233869e-02, 8.143464e-02, 1.034645e-02
89, 1.484818e+03, 4.450000e+01, 9.375000e-01, 3.906250e-02, 1.348424e-02, 8.069420e-03, 2.815440e-02, 5.000000e-01, 5.000000e-01, -3.824589e-02, 2.609752e-02, -4.672380e-02, 3.906250e-02, 9.375000e-01, -5.234418e-02, 8.142406e-02, 1.035809e-02
90, 1.484818e+03, 4.500000e+01, 9.375000e-01, 3.906250e-02, 1.348682e-02, 8.071113e-03, 2.816319e-02, 5.000000e-01, 5.000000e-01, -3.826526e-02, 2.609249e-02, -4.675348e-02, 3.906250e-02, 9.375000e-01, -5.234945e-02, 8.141393e-02, 1.037008e-02
91, 1.484818e+03, 4.550000e+01, 9.375000e-01, 3.906250e-02, 1.348929e-02, 8.072730e-03, 2.817020e-02, 5.000000e-01, 5.000000e-01, -3.828821e-02, 2.608901e-02, -4.677798e-02, 3.906250e-02, 9.375000e-01, -5.235450e-02, 8.140424e-02, 1.037931e-02
92, 1.484818e+03, 4.600000e+01, 9.375000e-01, 3.906250e-02, 1.349170e-02, 8.074288e-03, 2.817783e-02, 5.000000e-01, 5.000000e-01, -3.831363e-02, 2.608827e-02, -4.680441e-02, 3.906250e-02, 9.375000e-01, -5.235935e-02, 8.139498e-02, 1.038996e-02
93, 1.484818e+03, 4.650000e+01, 9.375000e-01, 3.906250e-02, 1.349407e-02, 8.075814e-03, 2.818515e-02, 5.000000e-01, 5.000000e-01, -3.834022e-02, 2.609096e-02, -4.683049e-02, 3.906250e-02, 9.375000e-01, -5.236395e-02, 8.138614e-02, 1.040041e-02
94, 1.484818e+03, 4.700000e+01, 9.375000e-01, 3.906250e-02, 1.349640e-02, 8.077322e-03, 2.819085e-02, 5.000000e-01, 5.000000e-01, -3.836662e-02, 2.609720e-02, -4.685050e-02, 3.906250e-02, 9.375000e-01, -5.236827e-02, 8.137774e-02, 1.040767e-02
95, 1.484818e+03, 4.750000e+01, 9.375000e-01, 3.906250e-02, 1.349869e-02, 8.078778e-03, 2.819688e-02, 5.000000e-01, 5.000000e-01, -3.839166e-02, 2.610662e-02, -4.687300e-02, 3.906250e-02, 9.375000e-01, -5.237237e-02, 8.136982e-02, 1.041651e-02
96, 1.484818e+03, 4.800000e+01, 9.375000e-01, 3.906250e-02, 1.350091e-02, 8.080190e-03, 2.820287e-02, 5.000000e-01, 5.000000e-01, -3.841449e-02, 2.611843e-02, -4.689497e-02, 3.906250e-02, 9.375000e-01, -5.237619e-02, 8.136237e-02, 1.042519e-02
97, 1.484818e+03, 4.850000e+01, 9.375000e-01, 3.906250e-02, 1.350303e-02, 8.081543e-03, 2.820842e-02, 5.000000e-01, 5.000000e-01, -3.843465e-02, 2.613163e-02, -4.691707e-02, 3.906250e-02, 9.375000e-01, -5.237976e-02, 8.135540e-02, 1.043337e-02
98, 1.484818e+03, 4.900000e+01, 9.375000e-01, 3.906250e-02, 1.350504e-02, 8.082826e-03, 2.821378e-02, 5.000000e-01, 5.000000e-01, -3.845211e-02, 2.614513e-02, -4.693738e-02, 3.906250e-02, 9.375000e-01, -5.238307e-02, 8.134890e-02, 1.044085e-02
99, 1.484818e+03, 4.950000e+01, 9.375000e-01, 3.906250e-02, 1.350689e-02, 8.084029e-03, 2.821832e-02, 5.000000e-01, 5.000000e-01, -3.846719e-02, 2.615796e-02, -4.695615e-02, 3.906250e-02, 9.375000e-01, -5.238616e-02, 8.134282e-02, 1.044728e-02
100, 1.484818e+03, 5.000000e+01, 9.375000e-01, 3.906250e-02, 1.350860e-02, 8.085128e-03, 2.822339e-02, 5.000000e-01, 5.000000e-01, -3.848047e-02, 2.616937e-02, -4.697591e-02, 3.906250e-02, 9.375000e-01, -5.238908e-02, 8.133715e-02, 1.045439e-02
0, 1.494939e+03, 0.000000e+00, 9.375000e-01, 3.906250e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.000000e-01, 5.000000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.906250e-02, 9.375000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00
1, 1.494939e+03, 5.000000e-01, 9.375000e-01, 3.906250e-02, -1.024795e-03, -5.654519e-04, 2.186768e-03, 5.000000e-01, 5.000000e-01, -1.712706e-02, 8.366208e-04, -5.306496e-04, 3.906250e-02, 9.375000e-01, -3.796450e-02, 1.087228e-01, -2.292429e-02
2, 1.494939e+03, 1.000000e+00, 9.375000e-01, 3.906250e-02, -1.111757e-03, -6.402555e-04, 2.354854e-03, 5.000000e-01, 5.000000e-01, -2.337048e-02, 2.869858e-03, -1.209490e-04, 3.906250e-02, 9.375000e-01, -3.797533e-02, 1.108501e-01, -1.402645e-02
3, 1.494939e+03, 1.500000e+00, 9.375000e-01, 3.906250e-02, -1.160480e-03, -6.910466e-04, 3.437127e-03, 5.000000e-01, 5.000000e-01, -2.779548e-02, 5.859948e-03, 4.971667e-04, 3.906250e-02, 9.375000e-01, -3.844145e-02, 1.100666e-01, -1.151375e-02
4, 1.494939e+03, 2.000000e+00, 9.375000e-01, 3.906250e-02, -1.274531e-03, -7.731148e-04, 4.836224e-03, 5.000000e-01, 5.000000e-01, -3.230363e-02, 1.002827e-02, 1.118277e-03, 3.906250e-02, 9.375000e-01, -3.876033e-02, 1.094294e-01, -1.064396e-02
5, 1.494939e+03, 2.500000e+00, 9.375000e-01, 3.906250e-02, -1.425195e-03, -8.760972e-04, 6.198523e-03, 5.000000e-01, 5.000000e-01, -3.771798e-02, 1.556524e-02, 1.666950e-03, 3.906250e-02, 9.375000e-01, -3.894011e-02, 1.090173e-01, -1.023613e-02
6, 1.494939e+03, 3.000000e+00, 9.375000e-01, 3.906250e-02, -1.550261e-03, -9.687776e-04, 7.409377e-03, 5.000000e-01, 5.000000e-01, -4.436085e-02, 2.257069e-02, 2.092644e-03, 3.906250e-02, 9.375000e-01, -3.903582e-02, 1.087406e-01, -9.947023e-03
7, 1.494939e+03, 3.500000e+00, 9.375000e-01, 3.906250e-02, -1.597901e-03, -1.021938e-03, 8.453080e-03, 5.000000e-01, 5.000000e-01, -5.238458e-02, 3.118484e-02, 2.323857e-03, 3.906250e-02, 9.375000e-01, -3.908567e-02, 1.085345e-01, -9.673412e-03
8, 1.494939e+03, 4.000000e+00, 9.375000e-01, 3.906250e-02, -1.538364e-03, -1.015827e-03, 9.344590e-03, 5.000000e-01, 5.000000e-01, -6.187832e-02, 4.163083e-02, 2.264121e-03, 3.906250e-02, 9.375000e-01, -3.911344e-02, 1.083589e-01, -9.379658e-03
9, 1.494939e+03, 4.500000e+00, 9.375000e-01, 3.906250e-02, -1.366145e-03, -9.428831e-04, 1.011098e-02, 5.000000e-01, 5.000000e-01, -7.298316e-02, 5.434316e-02, 1.789547e-03, 3.906250e-02, 9.375000e-01, -3.913444e-02, 1.081894e-01, -9.052951e-03
10, 1.494939e+03, 5.000000e+00, 9.375000e-01, 3.906250e-02, -1.097988e-03, -8.082085e-04, 1.078488e-02, 5.000000e-01, 5.000000e-01, -8.640528e-02, 7.135822e-02, 7.152527e-04, 3.906250e-02, 9.375000e-01, -3.915912e-02, 1.080098e-01, -8.689489e-03
11, 1.494939e+03, 5.500000e+00, 9.375000e-01, 3.906250e-02, -7.667567e-04, -6.275204e-04, 1.140024e-02, 5.000000e-01, 5.000000e-01, -1.026202e-01, 9.732923e-02, -1.326475e-03, 3.906250e-02, 9.375000e-01, -3.919510e-02, 1.078089e-01, -8.289494e-03
12, 1.494939e+03, 6.000000e+00, 9.375000e-01, 3.906250e-02, -4.114686e-04, -4.223921e-04, 1.198843e-02, 5.000000e-01, 5.000000e-01, -1.175322e-01, 1.301520e-01, -4.849459e-03, 3.906250e-02, 9.375000e-01, -3.924830e-02, 1.075785e-01, -7.855132e-03
13, 1.494939e+03, 6.500000e+00, 9.375000e-01, 3.906250e-02, -6.560786e-05, -2.136656e-04, 1.257440e-02, 5.000000e-01, 5.000000e-01, -1.253377e-01, 1.580421e-01, -9.951884e-03, 3.906250e-02, 9.375000e-01, -3.932344e-02, 1.073123e-01, -7.389523e-03
14, 1.494939e+03, 7.000000e+00, 9.375000e-01, 3.906250e-02, 2.523867e-04, -1.525178e-05, 1.317366e-02, 5.000000e-01, 5.000000e-01, -1.249297e-01, 1.728943e-01, -1.598629e-02, 3.906250e-02, 9.375000e-01, -3.942432e-02, 1.070054e-01, -6.896254e-03
15, 1.494939e+03, 7.500000e+00, 9.375000e-01, 3.906250e-02, 5.426526e-04, 1.691034e-04, 1.379113e-02, 5.000000e-01, 5.000000e-01, -1.188228e-01, 1.746446e-01, -2.201054e-02, 3.906250e-02, 9.375000e-01, -3.955386e-02, 1.066541e-01, -6.379105e-03
16, 1.494939e+03, 8.000000e+00, 9.375000e-01, 3.906250e-02, 8.208692e-04, 3.455086e-04, 1.442263e-02, 5.000000e-01, 5.000000e-01, -1.100922e-01, 1.672253e-01, -2.732849e-02, 3.906250e-02, 9.375000e-01, -3.971421e-02, 1.062559e-01, -5.841858e-03
17, 1.494939e+03, 8.500000e+00, 9.375000e-01, 3.906250e-02, 1.109651e-03, 5.256608e-04, 1.505839e-02, 5.000000e-01, 5.000000e-01, -1.009799e-01, 1.550312e-01, -3.164933e-02, 3.906250e-02, 9.375000e-01, -3.990659e-02, 1.058092e-01, -5.288304e-03
18, 1.494939e+03, 9.000000e+00, 9.375000e-01, 3.906250e-02, 1.429562e-03, 7.215693e-04, 1.568722e-02, 5.000000e-01, 5.000000e-01, -9.268919e-02, 1.413725e-01, -3.498197e-02, 3.906250e-02, 9.375000e-01, -4.013153e-02, 1.053139e-01, -4.722366e-03
19, 1.494939e+03, 9.500000e+00, 9.375000e-01, 3.906250e-02, 1.793600e-03, 9.416846e-04, 1.630001e-02, 5.000000e-01, 5.000000e-01, -8.564388e-02, 1.281725e-01, -3.747599e-02, 3.906250e-02, 9.375000e-01, -4.038865e-02, 1.047708e-01, -4.147997e-03
20, 1.494939e+03, 1.000000e+01, 9.375000e-01, 3.906250e-02, 2.206013e-03, 1.189557e-03, 1.689154e-02, 5.000000e-01, 5.000000e-01, -7.983349e-02, 1.162591e-01, -3.931107e-02, 3.906250e-02, 9.375000e-01, -4.067657e-02, 1.041826e-01, -3.569124e-03
21, 1.494939e+03, 1.050000e+01, 9.375000e-01, 3.906250e-02, 2.664124e-03, 1.464486e-03, 1.746048e-02, 5.000000e-01, 5.000000e-01, -7.507419e-02, 1.058144e-01, -4.064617e-02, 3.906250e-02, 9.375000e-01, -4.099345e-02, 1.035534e-01, -2.989524e-03
22, 1.494939e+03, 1.100000e+01, 9.375000e-01, 3.906250e-02, 3.161204e-03, 1.763044e-03, 1.800838e-02, 5.000000e-01, 5.000000e-01, -7.115488e-02, 9.673306e-02, -4.160683e-02, 3.906250e-02, 9.375000e-01, -4.133835e-02, 1.028860e-01, -2.412587e-03
23, 1.494939e+03, 1.150000e+01, 9.375000e-01, 3.906250e-02, 3.688955e-03, 2.080544e-03, 1.853831e-02, 5.000000e-01, 5.000000e-01, -6.789189e-02, 8.883369e-02, -4.228823e-02, 3.906250e-02, 9.375000e-01, -4.171182e-02, 1.021812e-01, -1.841228e-03
24, 1.494939e+03, 1.200000e+01, 9.375000e-01, 3.906250e-02, 4.239040e-03, 2.412044e-03, 1.905357e-02, 5.000000e-01, 5.000000e-01, -6.513827e-02, 8.194389e-02, -4.276217e-02, 3.906250e-02, 9.375000e-01, -4.211564e-02, 1.014372e-01, -1.277743e-03
25, 1.494939e+03, 1.250000e+01, 9.375000e-01, 3.906250e-02, 4.803681e-03, 2.752804e-03, 1.955667e-02, 5.000000e-01, 5.000000e-01, -6.277901e-02, 7.592587e-02, -4.308385e-02, 3.906250e-02, 9.375000e-01, -4.255208e-02, 1.006500e-01, -7.238791e-04
26, 1.494939e+03, 1.300000e+01, 9.375000e-01, 3.906250e-02, 5.375729e-03, 3.098407e-03, 2.004901e-02, 5.000000e-01, 5.000000e-01, -6.071650e-02, 7.066984e-02, -4.329615e-02, 3.906250e-02, 9.375000e-01, -4.302253e-02, 9.981425e-02, -1.808255e-04
27, 1.494939e+03, 1.350000e+01, 9.375000e-01, 3.906250e-02, 5.948469e-03, 3.444700e-03, 2.053074e-02, 5.000000e-01, 5.000000e-01, -5.887863e-02, 6.608299e-02, -4.343303e-02, 3.906250e-02, 9.375000e-01, -4.352584e-02, 9.892673e-02, 3.507490e-04
28, 1.494939e+03, 1.400000e+01, 9.375000e-01, 3.906250e-02, 6.515489e-03, 3.787743e-03, 2.100086e-02, 5.000000e-01, 5.000000e-01, -5.719493e-02, 6.208222e-02, -4.352092e-02, 3.906250e-02, 9.375000e-01, -4.405703e-02, 9.798901e-02, 8.701625e-04
29, 1.494939e+03, 1.450000e+01, 9.375000e-01, 3.906250e-02, 7.070594e-03, 4.123778e-03, 2.145751e-02, 5.000000e-01, 5.000000e-01, -5.561818e-02, 5.859077e-02, -4.358058e-02, 3.906250e-02, 9.375000e-01, -4.460700e-02, 9.700888e-02, 1.376698e-03
30, 1.494939e+03, 1.500000e+01, 9.375000e-01, 3.906250e-02, 7.607952e-03, 4.449307e-03, 2.189876e-02, 5.000000e-01, 5.000000e-01, -5.411341e-02, 5.552826e-02, -4.362739e-02, 3.906250e-02, 9.375000e-01, -4.516355e-02, 9.600084e-02, 1.869999e-03
31, 1.494939e+03, 1.550000e+01, 9.375000e-01, 3.906250e-02, 8.122274e-03, 4.761178e-03, 2.232275e-02, 5.000000e-01, 5.000000e-01, -5.264960e-02, 5.282156e-02, -4.367271e-02, 3.906250e-02, 9.375000e-01, -4.571359e-02, 9.498345e-02, 2.349718e-03
32, 1.494939e+03, 1.600000e+01, 9.375000e-01, 3.906250e-02, 8.608982e-03, 5.056690e-03, 2.272793e-02, 5.000000e-01, 5.000000e-01, -5.121797e-02, 5.040174e-02, -4.372408e-02, 3.906250e-02, 9.375000e-01, -4.624519e-02, 9.397672e-02, 2.815721e-03
33, 1.494939e+03, 1.650000e+01, 9.375000e-01, 3.906250e-02, 9.064448e-03, 5.333684e-03, 2.311332e-02, 5.000000e-01, 5.000000e-01, -4.982459e-02, 4.820587e-02, -4.378534e-02, 3.906250e-02, 9.375000e-01, -4.674923e-02, 9.299850e-02, 3.268051e-03
34, 1.494939e+03, 1.700000e+01, 9.375000e-01, 3.906250e-02, 9.486192e-03, 5.590686e-03, 2.347837e-02, 5.000000e-01, 5.000000e-01, -4.848123e-02, 4.617848e-02, -4.385745e-02, 3.906250e-02, 9.375000e-01, -4.721947e-02, 9.206197e-02, 3.706790e-03
35, 1.494939e+03, 1.750000e+01, 9.375000e-01, 3.906250e-02, 9.872931e-03, 5.826890e-03, 2.382305e-02, 5.000000e-01, 5.000000e-01, -4.720367e-02, 4.427675e-02, -4.393943e-02, 3.906250e-02, 9.375000e-01, -4.765337e-02, 9.117572e-02, 4.132105e-03
36, 1.494939e+03, 1.800000e+01, 9.375000e-01, 3.906250e-02, 1.022463e-02, 6.042212e-03, 2.414756e-02, 5.000000e-01, 5.000000e-01, -4.601477e-02, 4.247243e-02, -4.402844e-02, 3.906250e-02, 9.375000e-01, -4.805111e-02, 9.034381e-02, 4.543789e-03
37, 1.494939e+03, 1.850000e+01, 9.375000e-01, 3.906250e-02, 1.054242e-02, 6.237242e-03, 2.445237e-02, 5.000000e-01, 5.000000e-01, -4.493963e-02, 4.075102e-02, -4.412072e-02, 3.906250e-02, 9.375000e-01, -4.841459e-02, 8.956669e-02, 4.941509e-03
38, 1.494939e+03, 1.900000e+01, 9.375000e-01, 3.906250e-02, 1.082837e-02, 6.413123e-03, 2.473787e-02, 5.000000e-01, 5.000000e-01, -4.399987e-02, 3.911090e-02, -4.421188e-02, 3.906250e-02, 9.375000e-01, -4.874644e-02, 8.884319e-02, 5.324556e-03
39, 1.494939e+03, 1.950000e+01, 9.375000e-01, 3.906250e-02, 1.108528e-02, 6.571428e-03, 2.500450e-02, 5.000000e-01, 5.000000e-01, -4.320982e-02, 3.756045e-02, -4.429781e-02, 3.906250e-02, 9.375000e-01, -4.904995e-02, 8.817073e-02, 5.692020e-03
40, 1.494939e+03, 2.000000e+01, 9.375000e-01, 3.906250e-02, 1.131632e-02, 6.713991e-03, 2.525263e-02, 5.000000e-01, 5.000000e-01, -4.257219e-02, 3.611395e-02, -4.437524e-02, 3.906250e-02, 9.375000e-01, -4.932793e-02, 8.754650e-02, 6.042860e-03
